# artifact_type: raw_data
# circuit_file: inverting amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\inverting amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:09.947959

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.01268559999999982,-9.192443943415684e-08,0.09192352010611302,12.0,-0.00919245312749468,0.0,-12.0,0.09192443943415683,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203055245e-07
0.012705599999999819,-9.613376704639571e-08,0.09613280562124535,12.0,-0.009613386309268286,0.0,-12.0,0.0961337670463957,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.61329017550124e-07
0.012725599999999818,-9.882700772478448e-08,0.09882601936477654,12.0,-0.009882710646186153,0.0,-12.0,0.09882700772478448,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819178428e-07
0.012745599999999817,-9.996168745496037e-08,0.0999606877471226,12.0,-0.00999617873256846,0.0,-12.0,0.09996168745496037,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881005e-07
0.012765599999999816,-9.951991165975418e-08,0.09951891637007636,12.0,-0.009952001108910462,0.0,-12.0,0.09951991165975417,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588998803e-07
0.012785599999999816,-9.750864740736025e-08,0.09750767223215517,12.0,-0.009750874482727665,0.0,-12.0,0.09750864740736025,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974080258e-07
0.012805599999999815,-9.39596135365099e-08,0.0939586738548731,12.0,-0.0093959707410622,0.0,-12.0,0.0939596135365099,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781448663e-07
0.012825599999999814,-8.892878043143652e-08,0.08892789106270872,12.0,-0.008892886927929347,0.0,-12.0,0.08892878043143652,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999148916e-07
0.012845599999999813,-8.249548733548113e-08,0.08249466230553845,12.0,-0.008249556975589916,0.0,-12.0,0.08249548733548112,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480102581e-07
0.012865599999999812,-7.476119112382899e-08,0.07476044344388648,12.0,-0.007476126581698887,0.0,-12.0,0.07476119112382898,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820507762e-07
0.012885599999999811,-6.58478662679842e-08,0.06584720772940124,12.0,-0.006584793205593017,0.0,-12.0,0.06584786626798421,-6.585385829704915e-07,-1.2e-11,-1.2e-11,6.58472735772675e-07
0.01290559999999981,-5.5896081225484785e-08,0.05589552221380817,12.0,-0.005589613707070165,0.0,-12.0,0.055896081225484784,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810988939e-07
0.01292559999999981,-4.506278159135917e-08,0.04506233092253699,12.0,-0.00450628266131345,0.0,-12.0,0.04506278159135917,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.506237598531858e-07
0.012945599999999809,-3.351881497233702e-08,0.03351847975368582,12.0,-0.0033518848460650508,0.0,-12.0,0.03351881497233702,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.351851327250079e-07
0.012965599999999808,-2.144623661803028e-08,0.021446022136148435,12.0,-0.002144625804475123,0.0,-12.0,0.02144623661803028,-2.144818818453076e-07,-1.2e-11,-1.2e-11,2.1446043582385052e-07
0.012985599999999807,-9.035438300897812e-09,0.009035347938292727,12.0,-0.0009035447328114036,0.0,-12.0,0.009035438300897812,-9.03626050843126e-08,-1.2e-11,-1.2e-11,9.035356973731029e-08
0.013005599999999807,3.517854275749006e-09,-0.0035178190940050686,12.0,0.0003517857790402102,0.0,-12.0,-0.003517854275749006,3.518174393739998e-08,-1.2e-11,-1.2e-11,-3.5178226118593445e-08
0.013025599999999806,1.6015668189002987e-08,-0.016015508017747145,12.0,0.0016015684190097224,0.0,-12.0,-0.016015668189002987,1.6017125584188996e-07,-1.2e-11,-1.2e-11,-1.6015524033415335e-07
0.013045599999999805,2.8260905447619988e-08,-0.028260622812848628,12.0,0.0028260933682808555,0.0,-12.0,-0.02826090544761999,2.826347713612287e-07,-1.2e-11,-1.2e-11,-2.8260651073754076e-07
0.013065599999999804,4.0060451345082775e-08,-0.040060050704115086,12.0,0.004006049136907988,0.0,-12.0,-0.04006045134508278,4.00640967693211e-07,-1.2e-11,-1.2e-11,-4.006009076456643e-07
0.013085599999999803,5.1228219993878676e-08,-0.051227707665062044,12.0,0.005122827117548198,0.0,-12.0,-0.05122821999387868,5.123288166347661e-07,-1.2e-11,-1.2e-11,-5.122775889328204e-07
0.013105599999999802,6.158808901111593e-08,-0.06158747307418184,12.0,0.006158815054316096,0.0,-12.0,-0.06158808901111593,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.158753466227085e-07
0.013125599999999802,7.097667707370695e-08,-0.07097596724234878,12.0,0.007097674798579661,0.0,-12.0,-0.07097667707370695,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821902587e-07
0.0131455999999998,7.924592053943404e-08,-0.07924512800811638,12.0,0.007924599971324232,0.0,-12.0,-0.07924592053943404,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725403693e-07
0.0131655999999998,8.626540849903684e-08,-0.08626454576645198,12.0,0.008626549468594548,0.0,-12.0,-0.08626540849903684,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203186049e-07
0.0131855999999998,9.192443943415137e-08,-0.09192352010610755,12.0,0.009192453127494133,0.0,-12.0,-0.09192443943415136,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203054699e-07
0.013205599999999798,9.613376704639228e-08,-0.09613280562124192,12.0,0.009613386309267943,0.0,-12.0,-0.09613376704639227,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175500898e-07
0.013225599999999798,9.882700772478236e-08,-0.09882601936477443,12.0,0.009882710646185941,0.0,-12.0,-0.09882700772478237,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819178216e-07
0.013245599999999797,9.996168745496003e-08,-0.09996068774712226,12.0,0.009996178732568426,0.0,-12.0,-0.09996168745496002,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770880972e-07
0.013265599999999796,9.951991165975541e-08,-0.09951891637007759,12.0,0.009952001108910584,0.0,-12.0,-0.0995199116597554,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588998926e-07
0.013285599999999795,9.750864740736332e-08,-0.09750767223215825,12.0,0.009750874482727974,0.0,-12.0,-0.09750864740736333,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974080565e-07
0.013305599999999794,9.395961353651418e-08,-0.09395867385487737,12.0,0.009395970741062626,0.0,-12.0,-0.09395961353651418,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.39587678144909e-07
0.013325599999999794,8.892878043144221e-08,-0.08892789106271441,12.0,0.008892886927929916,0.0,-12.0,-0.08892878043144221,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999149486e-07
0.013345599999999793,8.249548733548817e-08,-0.0824946623055455,12.0,0.008249556975590619,0.0,-12.0,-0.08249548733548817,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480103284e-07
0.013365599999999792,7.476119112383724e-08,-0.07476044344389475,12.0,0.007476126581699712,0.0,-12.0,-0.07476119112383725,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820508588e-07
0.013385599999999791,6.584786626799465e-08,-0.06584720772941167,12.0,0.006584793205594061,0.0,-12.0,-0.06584786626799465,6.585385829704915e-07,-1.2e-11,-1.2e-11,-6.584727357727794e-07
0.01340559999999979,5.589608122549511e-08,-0.055895522213818494,12.0,0.005589613707071197,0.0,-12.0,-0.05589608122549511,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.589557810989972e-07
0.01342559999999979,4.506278159137029e-08,-0.045062330922548105,12.0,0.004506282661314562,0.0,-12.0,-0.04506278159137029,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.5062375985329705e-07
0.013445599999999789,3.351881497234875e-08,-0.03351847975369755,12.0,0.003351884846066224,0.0,-12.0,-0.03351881497234875,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.351851327251252e-07
0.013465599999999788,2.144623661804382e-08,-0.021446022136161973,12.0,0.0021446258044764775,0.0,-12.0,-0.021446236618043818,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.1446043582398594e-07
0.013485599999999787,9.035438300911623e-09,-0.00903534793830654,12.0,0.0009035447328127848,0.0,-12.0,-0.009035438300911624,9.03626050843126e-08,-1.2e-11,-1.2e-11,-9.035356973744839e-08
0.013505599999999786,-3.5178542757365674e-09,0.0035178190939926307,12.0,-0.0003517857790389663,0.0,-12.0,0.0035178542757365676,-3.51817439369663e-08,-1.2e-11,-1.2e-11,3.517822611846906e-08
0.013525599999999785,-1.6015668188990702e-08,0.01601550801773486,12.0,-0.001601568419008494,0.0,-12.0,0.016015668188990702,-1.6017125584188996e-07,-1.2e-11,-1.2e-11,1.601552403340305e-07
0.013545599999999785,-2.826090544760805e-08,0.028260622812836693,12.0,-0.0028260933682796615,0.0,-12.0,0.02826090544760805,-2.8263477135775927e-07,-1.2e-11,-1.2e-11,2.826065107374214e-07
0.013565599999999784,-4.0060451345070077e-08,0.04006005070410238,12.0,-0.004006049136906718,0.0,-12.0,0.040060451345070074,-4.00640967693211e-07,-1.2e-11,-1.2e-11,4.0060090764553734e-07
0.013585599999999783,-5.1228219993866765e-08,0.05122770766505013,12.0,-0.005122827117547007,0.0,-12.0,0.051228219993866765,-5.123288166347661e-07,-1.2e-11,-1.2e-11,5.122775889327013e-07
0.013605599999999782,-6.158808901110612e-08,0.061587473074172026,12.0,-0.0061588150543151155,0.0,-12.0,0.06158808901110612,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466226104e-07
0.013625599999999781,-7.097667707369819e-08,0.07097596724234002,12.0,-0.007097674798578785,0.0,-12.0,0.07097667707369819,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821901711e-07
0.01364559999999978,-7.924592053942646e-08,0.0792451280081088,12.0,-0.007924599971323472,0.0,-12.0,0.07924592053942646,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725402933e-07
0.01366559999999978,-8.626540849902981e-08,0.08626454576644496,12.0,-0.008626549468593845,0.0,-12.0,0.08626540849902982,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203185347e-07
0.013685599999999779,-9.192443943414647e-08,0.09192352010610266,12.0,-0.009192453127493644,0.0,-12.0,0.09192443943414648,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.19236120305421e-07
0.013705599999999778,-9.613376704638883e-08,0.09613280562123848,12.0,-0.0096133863092676,0.0,-12.0,0.09613376704638883,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175500553e-07
0.013725599999999777,-9.882700772478046e-08,0.09882601936477252,12.0,-0.00988271064618575,0.0,-12.0,0.09882700772478045,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819178026e-07
0.013745599999999776,-9.996168745495967e-08,0.09996068774712191,12.0,-0.009996178732568391,0.0,-12.0,0.09996168745495967,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770880936e-07
0.013765599999999776,-9.951991165975673e-08,0.09951891637007891,12.0,-0.00995200110891072,0.0,-12.0,0.09951991165975672,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.95190158899906e-07
0.013785599999999775,-9.750864740736609e-08,0.09750767223216102,12.0,-0.00975087448272825,0.0,-12.0,0.09750864740736609,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974080843e-07
0.013805599999999774,-9.395961353651841e-08,0.0939586738548816,12.0,-0.009395970741063051,0.0,-12.0,0.09395961353651841,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781449514e-07
0.013825599999999773,-8.892878043144856e-08,0.08892789106272077,12.0,-0.008892886927930551,0.0,-12.0,0.08892878043144857,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.89279799915012e-07
0.013845599999999772,-8.249548733549521e-08,0.08249466230555254,12.0,-0.008249556975591323,0.0,-12.0,0.08249548733549521,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480103988e-07
0.013865599999999772,-7.476119112384647e-08,0.07476044344390397,12.0,-0.007476126581700634,0.0,-12.0,0.07476119112384647,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.47605182050951e-07
0.01388559999999977,-6.584786626800402e-08,0.06584720772942103,12.0,-0.006584793205594998,0.0,-12.0,0.06584786626800401,-6.585385829843693e-07,-1.2e-11,-1.2e-11,6.58472735772873e-07
0.01390559999999977,-5.589608122550543e-08,0.05589552221382882,12.0,-0.00558961370707223,0.0,-12.0,0.055896081225505434,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810991004e-07
0.013925599999999769,-4.506278159138267e-08,0.04506233092256049,12.0,-0.004506282661315799,0.0,-12.0,0.045062781591382675,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.506237598534208e-07
0.013945599999999768,-3.351881497236047e-08,0.03351847975370927,12.0,-0.003351884846067396,0.0,-12.0,0.03351881497236047,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.351851327252424e-07
0.013965599999999767,-2.1446236618055978e-08,0.021446022136174133,12.0,-0.002144625804477693,0.0,-12.0,0.02144623661805598,-2.144818818453076e-07,-1.2e-11,-1.2e-11,2.1446043582410752e-07
0.013985599999999767,-9.035438300924017e-09,0.009035347938318932,12.0,-0.0009035447328140244,0.0,-12.0,0.009035438300924016,-9.03626050843126e-08,-1.2e-11,-1.2e-11,9.035356973757234e-08
0.014005599999999766,3.5178542757241283e-09,-0.0035178190939801914,12.0,0.00035178577903772243,0.0,-12.0,-0.0035178542757241284,3.51817439369663e-08,-1.2e-11,-1.2e-11,-3.517822611834467e-08
0.014025599999999765,1.6015668188977014e-08,-0.016015508017721173,12.0,0.001601568419007125,0.0,-12.0,-0.016015668188977015,1.6017125584188996e-07,-1.2e-11,-1.2e-11,-1.6015524033389363e-07
0.014045599999999764,2.826090544759612e-08,-0.02826062281282476,12.0,0.002826093368278468,0.0,-12.0,-0.02826090544759612,2.8263477135775927e-07,-1.2e-11,-1.2e-11,-2.8260651073730206e-07
0.014065599999999763,4.006045134505867e-08,-0.04006005070409097,12.0,0.004006049136905577,0.0,-12.0,-0.040060451345058666,4.00640967693211e-07,-1.2e-11,-1.2e-11,-4.0060090764542326e-07
0.014085599999999763,5.122821999385607e-08,-0.05122770766503944,12.0,0.005122827117545937,0.0,-12.0,-0.05122821999385607,5.123288166347661e-07,-1.2e-11,-1.2e-11,-5.122775889325944e-07
0.014105599999999762,6.15880890110952e-08,-0.06158747307416111,12.0,0.0061588150543140235,0.0,-12.0,-0.06158808901109521,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.158753466225013e-07
0.014125599999999761,7.097667707368843e-08,-0.07097596724233027,12.0,0.007097674798577808,0.0,-12.0,-0.07097667707368843,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821900735e-07
0.01414559999999976,7.924592053941887e-08,-0.07924512800810121,12.0,0.007924599971322714,0.0,-12.0,-0.07924592053941887,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725402175e-07
0.01416559999999976,8.626540849902351e-08,-0.08626454576643866,12.0,0.008626549468593215,0.0,-12.0,-0.08626540849902352,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203184717e-07
0.014185599999999758,9.192443943414159e-08,-0.09192352010609778,12.0,0.009192453127493155,0.0,-12.0,-0.0919244394341416,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203053721e-07
0.014205599999999758,9.613376704638503e-08,-0.09613280562123468,12.0,0.00961338630926722,0.0,-12.0,-0.09613376704638503,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175500174e-07
0.014225599999999757,9.882700772477834e-08,-0.09882601936477041,12.0,0.009882710646185539,0.0,-12.0,-0.09882700772477834,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819177814e-07
0.014245599999999756,9.996168745495935e-08,-0.0999606877471216,12.0,0.009996178732568358,0.0,-12.0,-0.09996168745495936,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770880904e-07
0.014265599999999755,9.951991165975796e-08,-0.09951891637008015,12.0,0.00995200110891084,0.0,-12.0,-0.09951991165975796,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588999182e-07
0.014285599999999754,9.750864740736884e-08,-0.09750767223216376,12.0,0.009750874482728525,0.0,-12.0,-0.09750864740736884,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974081118e-07
0.014305599999999754,9.395961353652318e-08,-0.09395867385488636,12.0,0.009395970741063527,0.0,-12.0,-0.09395961353652317,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.39587678144999e-07
0.014325599999999753,8.892878043145426e-08,-0.08892789106272646,12.0,0.00889288692793112,0.0,-12.0,-0.08892878043145426,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.89279799915069e-07
0.014345599999999752,8.249548733550224e-08,-0.08249466230555957,12.0,0.008249556975592025,0.0,-12.0,-0.08249548733550224,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480104691e-07
0.014365599999999751,7.476119112385474e-08,-0.07476044344391224,12.0,0.007476126581701461,0.0,-12.0,-0.07476119112385474,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820510337e-07
0.01438559999999975,6.584786626801337e-08,-0.06584720772943038,12.0,0.006584793205595935,0.0,-12.0,-0.06584786626801337,6.585385829843693e-07,-1.2e-11,-1.2e-11,-6.584727357729666e-07
0.01440559999999975,5.589608122551692e-08,-0.0558955222138403,12.0,0.005589613707073378,0.0,-12.0,-0.05589608122551692,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.589557810992153e-07
0.014425599999999749,4.506278159139378e-08,-0.0450623309225716,12.0,0.00450628266131691,0.0,-12.0,-0.045062781591393784,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.5062375985353194e-07
0.014445599999999748,3.35188149723722e-08,-0.033518479753721006,12.0,0.0033518848460685692,0.0,-12.0,-0.033518814972372205,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.3518513272535973e-07
0.014465599999999747,2.144623661806952e-08,-0.021446022136187674,12.0,0.0021446258044790474,0.0,-12.0,-0.02144623661806952,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.1446043582424296e-07
0.014485599999999746,9.035438300936415e-09,-0.00903534793833133,12.0,0.000903544732815264,0.0,-12.0,-0.009035438300936414,9.03626050843126e-08,-1.2e-11,-1.2e-11,-9.035356973769631e-08
0.014505599999999745,-3.517854275710269e-09,0.003517819093966332,12.0,-0.00035178577903633644,0.0,-12.0,0.003517854275710269,-3.51817439369663e-08,-1.2e-11,-1.2e-11,3.517822611820608e-08
0.014525599999999745,-1.6015668188964725e-08,0.016015508017708884,12.0,-0.0016015684190058962,0.0,-12.0,0.016015668188964726,-1.6017125584188996e-07,-1.2e-11,-1.2e-11,1.6015524033377073e-07
0.014545599999999744,-2.826090544758417e-08,0.028260622812812813,12.0,-0.0028260933682772737,0.0,-12.0,0.02826090544758417,-2.8263477135775927e-07,-1.2e-11,-1.2e-11,2.8260651073718263e-07
0.014565599999999743,-4.006045134504596e-08,0.04006005070407827,12.0,-0.004006049136904307,0.0,-12.0,0.04006045134504596,-4.00640967693211e-07,-1.2e-11,-1.2e-11,4.006009076452962e-07
0.014585599999999742,-5.122821999384538e-08,0.051227707665028745,12.0,-0.005122827117544868,0.0,-12.0,0.05122821999384538,-5.123288166347661e-07,-1.2e-11,-1.2e-11,5.122775889324874e-07
0.014605599999999741,-6.158808901108539e-08,0.06158747307415129,12.0,-0.0061588150543130426,0.0,-12.0,0.06158808901108539,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466224031e-07
0.01462559999999974,-7.097667707368065e-08,0.07097596724232248,12.0,-0.007097674798577031,0.0,-12.0,0.07097667707368065,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821899957e-07
0.01464559999999974,-7.924592053941127e-08,0.07924512800809362,12.0,-0.007924599971321954,0.0,-12.0,0.07924592053941128,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725401415e-07
0.014665599999999739,-8.626540849901651e-08,0.08626454576643165,12.0,-0.008626549468592514,0.0,-12.0,0.08626540849901651,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203184016e-07
0.014685599999999738,-9.192443943413668e-08,0.09192352010609287,12.0,-0.009192453127492664,0.0,-12.0,0.09192443943413668,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203053231e-07
0.014705599999999737,-9.61337670463816e-08,0.09613280562123125,12.0,-0.009613386309266876,0.0,-12.0,0.0961337670463816,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.61329017549983e-07
0.014725599999999736,-9.882700772477666e-08,0.09882601936476873,12.0,-0.00988271064618537,0.0,-12.0,0.09882700772477666,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819177647e-07
0.014745599999999736,-9.996168745495895e-08,0.09996068774712119,12.0,-0.009996178732568318,0.0,-12.0,0.09996168745495895,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770880864e-07
0.014765599999999735,-9.951991165975932e-08,0.0995189163700815,12.0,-0.009952001108910976,0.0,-12.0,0.09951991165975932,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588999317e-07
0.014785599999999734,-9.75086474073716e-08,0.09750767223216653,12.0,-0.009750874482728801,0.0,-12.0,0.0975086474073716,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974081393e-07
0.014805599999999733,-9.395961353652744e-08,0.09395867385489064,12.0,-0.009395970741063953,0.0,-12.0,0.09395961353652744,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781450416e-07
0.014825599999999732,-8.892878043145931e-08,0.08892789106273151,12.0,-0.008892886927931625,0.0,-12.0,0.08892878043145931,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999151195e-07
0.014845599999999732,-8.249548733551007e-08,0.0824946623055674,12.0,-0.00824955697559281,0.0,-12.0,0.08249548733551007,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480105475e-07
0.01486559999999973,-7.476119112386394e-08,0.07476044344392144,12.0,-0.007476126581702381,0.0,-12.0,0.07476119112386394,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820511257e-07
